UID,SID,Count,Species,Sort,Ratio,LogAbund,Stability,Community_type
UAB011_W9D7,UAB011,5,Mageeibacillus_indolicus,8,-0.010179249,-3.259069151,Stable,Lgasseri
UAB082_W3D7,UAB082,2,Mageeibacillus_indolicus,8,0.011358709,-2.463737079,Unstable,NonLacto
UAB117_W1D6,UAB117,1,Mageeibacillus_indolicus,8,0.019942922,-3.127437604,Stable,Liners
UAB077_W9D7,UAB077,5,Mageeibacillus_indolicus,8,0.050481161,-2.18313178,Stable,NonLacto
EM10_W6D5,EM10,4,Mageeibacillus_indolicus,8,0.051287664,-3.499881586,Stable,Liners
UAB079_W6D7,UAB079,3,Mageeibacillus_indolicus,8,0.062154619,-2.157840076,Stable,NonLacto
UAB038_W9D7,UAB038,5,Mageeibacillus_indolicus,8,0.131029813,-2.641701869,Unstable,NonLacto
UAB088_W4D1,UAB088,2,Mageeibacillus_indolicus,8,0.184063599,-3.02364039,Unstable,Liners
UAB060_W7D7,UAB060,4,Mageeibacillus_indolicus,8,0.190987173,-1.959844089,Stable,NonLacto
UAB048_W1D7,UAB048,1,Mageeibacillus_indolicus,8,0.193532409,-3.313084121,Stable,NonLacto
UAB006_W2D2,UAB006,1,Mageeibacillus_indolicus,8,0.226990707,-2.810415931,Unstable,NonLacto
UAB006_W9D7,UAB006,5,Mageeibacillus_indolicus,8,0.227821715,-1.527221661,Unstable,NonLacto
UAB039_W5D7,UAB039,3,Mageeibacillus_indolicus,8,0.232266064,-3.205931812,Unstable,NonLacto
UAB038_W7D4,UAB038,4,Mageeibacillus_indolicus,8,0.236044133,-3.423806128,Unstable,NonLacto
EM10_W1D7,EM10,1,Mageeibacillus_indolicus,8,0.239410792,-3.697822812,Stable,Liners
UAB006_W7D7,UAB006,4,Mageeibacillus_indolicus,8,0.255500234,-2.1677697,Unstable,NonLacto
UAB035_W5D7,UAB035,3,Mageeibacillus_indolicus,8,0.26113278,-2.409828619,Unstable,NonLacto
UAB071_W1D7,UAB071,1,Mageeibacillus_indolicus,8,0.271183743,-2.690243607,Stable,NonLacto
UAB117_W5D6,UAB117,3,Mageeibacillus_indolicus,8,0.327037038,-3.345183562,Stable,Liners
UAB015_W1D5,UAB015,1,Mageeibacillus_indolicus,8,0.354490944,-2.916282078,Unstable,NonLacto
UAB071_W3D7,UAB071,2,Mageeibacillus_indolicus,8,0.411799307,-2.609176482,Stable,NonLacto
UAB122_W1D7,UAB122,1,Mageeibacillus_indolicus,8,0.420717224,-4.982966661,Unstable,Lcrispatus
UAB129_W1D7,UAB129,1,Mageeibacillus_indolicus,8,0.449393809,-3.463581716,Unstable,NonLacto
UAB077_W5D7,UAB077,3,Mageeibacillus_indolicus,8,0.450135698,-2.857269615,Stable,NonLacto
UAB039_W9D7,UAB039,5,Mageeibacillus_indolicus,8,0.455666601,-3.197133954,Unstable,NonLacto
UAB039_W7D7,UAB039,4,Mageeibacillus_indolicus,8,0.458186308,-3.004363928,Unstable,NonLacto
UAB071_W10D2,UAB071,5,Mageeibacillus_indolicus,8,0.468076227,-2.655228621,Stable,NonLacto
UAB048_W3D7,UAB048,2,Mageeibacillus_indolicus,8,0.468324507,-3.308005769,Stable,NonLacto
UAB116_W6D7,UAB116,4,Mageeibacillus_indolicus,8,0.472577814,-2.387208199,Stable,NonLacto
UAB116_W1D7,UAB116,1,Mageeibacillus_indolicus,8,0.482022847,-2.041786608,Stable,NonLacto
EM11_W7D7,EM11,4,Mageeibacillus_indolicus,8,0.487358046,-5.241845378,Stable,Lcrispatus
AYAC05_W7D7,AYAC05,4,Mageeibacillus_indolicus,8,0.513951981,-4.496209317,Unstable,Liners
UAB010_W5D6,UAB010,3,Mageeibacillus_indolicus,8,0.517057086,-3.559416761,Unstable,Lcrispatus
UAB011_W7D7,UAB011,4,Mageeibacillus_indolicus,8,0.529557547,-3.795736181,Stable,Lgasseri
UAB077_W8D2,UAB077,4,Mageeibacillus_indolicus,8,0.563615729,-2.600038113,Stable,NonLacto
UAB044_W7D7,UAB044,4,Mageeibacillus_indolicus,8,0.565431147,-3.86680611,Unstable,Lgasseri
UAB110_W3D7,UAB110,2,Mageeibacillus_indolicus,8,0.568639025,-3.238393117,Unstable,NonLacto
UAB122_W4D7,UAB122,3,Mageeibacillus_indolicus,8,0.581393632,-2.80478026,Unstable,Lcrispatus
UAB117_W3D6,UAB117,2,Mageeibacillus_indolicus,8,0.584270694,-3.306028719,Stable,Liners
AYAC10_W5D4,AYAC10,3,Mageeibacillus_indolicus,8,0.587705309,-4.003488328,Stable,Lcrispatus
UAB015_W10D7,UAB015,5,Mageeibacillus_indolicus,8,0.588868431,-3.327037187,Unstable,NonLacto
AYAC10_W1D7,AYAC10,1,Mageeibacillus_indolicus,8,0.644383284,-4.334419009,Stable,Lcrispatus
EM09_W8D5,EM09,4,Mageeibacillus_indolicus,8,0.65551614,-1.863439295,Unstable,Liners
AYAC05_W1D6,AYAC05,1,Mageeibacillus_indolicus,8,0.696503578,-3.388913203,Unstable,Liners
UAB022_W6D1,UAB022,3,Mageeibacillus_indolicus,8,0.702504821,-2.364943218,Stable,NonLacto
EM04_W3D7,EM04,2,Mageeibacillus_indolicus,8,0.712645472,-4.701146924,Stable,Ljensenii
UAB088_W6D1,UAB088,3,Mageeibacillus_indolicus,8,0.717747576,-3.326088366,Unstable,Liners
UAB119_W3D7,UAB119,2,Mageeibacillus_indolicus,8,0.721458953,-3.68246942,Unstable,Lcrispatus
UAB002_W7D7,UAB002,4,Mageeibacillus_indolicus,8,0.744048379,-4.89279003,Unstable,Lcrispatus
UAB011_W7D1,UAB011,3,Mageeibacillus_indolicus,8,0.761342439,-4.080398976,Stable,Lgasseri
UAB082_W2D5,UAB082,1,Mageeibacillus_indolicus,8,0.770165747,-2.992710649,Unstable,NonLacto
UAB088_W10D1,UAB088,5,Mageeibacillus_indolicus,8,0.800842161,-3.517154989,Unstable,Liners
UAB038_W2D2,UAB038,1,Mageeibacillus_indolicus,8,0.802412028,-3.664044901,Unstable,NonLacto
UAB079_W3D7,UAB079,2,Mageeibacillus_indolicus,8,0.82293068,-2.112556734,Stable,NonLacto
UAB106_W9D7,UAB106,5,Mageeibacillus_indolicus,8,0.852815359,-3.462076435,Stable,Ljensenii
UAB077_W3D1,UAB077,2,Mageeibacillus_indolicus,8,0.86114599,-2.71483621,Stable,NonLacto
AYAC05_W9D7,AYAC05,5,Mageeibacillus_indolicus,8,0.861553368,-3.558884834,Unstable,Liners
UAB071_W5D7,UAB071,3,Mageeibacillus_indolicus,8,0.86645794,-2.62263983,Stable,NonLacto
UAB106_W3D7,UAB106,2,Mageeibacillus_indolicus,8,0.875010142,-3.578494788,Stable,Ljensenii
AYAC10_W8D1,AYAC10,4,Mageeibacillus_indolicus,8,0.886287817,-3.742590243,Stable,Lcrispatus
UAB035_W7D4,UAB035,4,Mageeibacillus_indolicus,8,0.895424646,-2.831664597,Unstable,NonLacto
UAB079_W7D6,UAB079,4,Mageeibacillus_indolicus,8,0.89696456,-2.805256777,Stable,NonLacto
UAB038_W5D7,UAB038,3,Mageeibacillus_indolicus,8,0.898450478,-3.801513366,Unstable,NonLacto
UAB119_W5D7,UAB119,3,Mageeibacillus_indolicus,8,0.911261041,-4.106238238,Unstable,Lcrispatus
UAB088_W2D1,UAB088,1,Mageeibacillus_indolicus,8,0.983770414,-3.246508099,Unstable,Liners
UAB077_W1D7,UAB077,1,Mageeibacillus_indolicus,8,0.984525652,-2.199413367,Stable,NonLacto
UAB039_W1D7,UAB039,1,Mageeibacillus_indolicus,8,0.986646844,-3.173564947,Unstable,NonLacto
AYAC02_W1D7,AYAC02,1,Mageeibacillus_indolicus,8,1.019760698,-5.236572006,Unstable,Lcrispatus
UAB010_W3D1,UAB010,2,Mageeibacillus_indolicus,8,1.04714978,-5.661543506,Unstable,Lcrispatus
UAB039_W3D6,UAB039,2,Mageeibacillus_indolicus,8,1.047931646,-3.461968216,Unstable,NonLacto
UAB106_W7D7,UAB106,4,Mageeibacillus_indolicus,8,1.05539372,-3.759700418,Stable,Ljensenii
UAB048_W7D7,UAB048,4,Mageeibacillus_indolicus,8,1.074936892,-3.383905908,Stable,NonLacto
UAB119_W1D7,UAB119,1,Mageeibacillus_indolicus,8,1.108327239,-3.621175283,Unstable,Lcrispatus
AYAC02_W5D6,AYAC02,3,Mageeibacillus_indolicus,8,1.136634032,-5.394694954,Unstable,Lcrispatus
UAB002_W5D7,UAB002,3,Mageeibacillus_indolicus,8,1.17841749,-4.970616222,Unstable,Lcrispatus
AYAC05_W5D5,AYAC05,3,Mageeibacillus_indolicus,8,1.183846104,-3.779052912,Unstable,Liners
AYAC05_W3D7,AYAC05,2,Mageeibacillus_indolicus,8,1.28912133,-3.684489369,Unstable,Liners
UAB060_W1D6,UAB060,1,Mageeibacillus_indolicus,8,1.337530908,-2.710973899,Stable,NonLacto
UAB022_W10D1,UAB022,5,Mageeibacillus_indolicus,8,1.341902264,-2.448438515,Stable,NonLacto
AYAC03_W7D5,AYAC03,3,Mageeibacillus_indolicus,8,1.351924294,-3.661627186,Unstable,NonLacto
UAB011_W3D6,UAB011,2,Mageeibacillus_indolicus,8,1.377055591,-5.178486472,Stable,Lgasseri
AYAC03_W4D7,AYAC03,2,Mageeibacillus_indolicus,8,1.406246118,-5.13667714,Unstable,NonLacto
UAB110_W10D4,UAB110,5,Mageeibacillus_indolicus,8,1.407000672,-3.097221188,Unstable,NonLacto
UAB082_W10D2,UAB082,5,Mageeibacillus_indolicus,8,1.423809147,-3.248895727,Unstable,NonLacto
UAB122_W9D6,UAB122,5,Mageeibacillus_indolicus,8,1.434998153,-3.511091279,Unstable,Lcrispatus
UAB048_W5D2,UAB048,3,Mageeibacillus_indolicus,8,1.447284119,-3.86911326,Stable,NonLacto
UAB096_W7D3,UAB096,4,Mageeibacillus_indolicus,8,1.461708751,-4.178486472,Unstable,NonLacto
UAB096_W9D7,UAB096,5,Mageeibacillus_indolicus,8,1.474043959,-4.146301788,Unstable,NonLacto
UAB011_W1D7,UAB011,1,Mageeibacillus_indolicus,8,1.478014471,-4.924453039,Stable,Lgasseri
UAB088_W7D6,UAB088,4,Mageeibacillus_indolicus,8,1.518710971,-3.413509466,Unstable,Liners
UAB028_W9D7,UAB028,5,Mageeibacillus_indolicus,8,1.568207664,-4.306273051,Unstable,Lcrispatus
AYAC09_W9D7,AYAC09,5,Mageeibacillus_indolicus,8,1.594042019,-5.785156152,Stable,Lcrispatus
UAB028_W3D7,UAB028,2,Mageeibacillus_indolicus,8,1.615844544,-4.207608311,Unstable,Lcrispatus
UAB119_W7D7,UAB119,4,Mageeibacillus_indolicus,8,1.67633199,-5.111259039,Unstable,Lcrispatus
UAB002_W1D4,UAB002,1,Mageeibacillus_indolicus,8,1.678865204,-4.954677021,Unstable,Lcrispatus
UAB044_W5D7,UAB044,3,Mageeibacillus_indolicus,8,1.679962019,-4.623423043,Unstable,Lgasseri
UAB119_W9D7,UAB119,5,Mageeibacillus_indolicus,8,1.869793913,-5.714442691,Unstable,Lcrispatus
UAB002_W9D7,UAB002,5,Mageeibacillus_indolicus,8,1.972011915,-5.088842391,Unstable,Lcrispatus
EM09_W2D3,EM09,1,Mageeibacillus_indolicus,8,1.99314856,-4.187755303,Unstable,Liners
UAB129_W5D7,UAB129,3,Mageeibacillus_indolicus,8,2.031365153,-3.912935902,Unstable,NonLacto
UAB052_W10D2,UAB052,5,Mageeibacillus_indolicus,8,2.04463012,-4.239577517,Unstable,NonLacto
EM11_W1D7,EM11,1,Mageeibacillus_indolicus,8,2.050591867,-5.841637508,Stable,Lcrispatus
AYAC03_W8D6,AYAC03,4,Mageeibacillus_indolicus,8,2.051054247,-5.958607315,Unstable,NonLacto
AYAC09_W3D4,AYAC09,2,Mageeibacillus_indolicus,8,2.118024574,-5.416801226,Stable,Lcrispatus
UAB096_W5D3,UAB096,3,Mageeibacillus_indolicus,8,2.175511332,-4.179142011,Unstable,NonLacto
UAB096_W3D3,UAB096,2,Mageeibacillus_indolicus,8,2.323156093,-4.273272791,Unstable,NonLacto
UAB028_W1D7,UAB028,1,Mageeibacillus_indolicus,8,2.455108831,-6.121478204,Unstable,Lcrispatus
EM09_W9D6,EM09,5,Mageeibacillus_indolicus,8,2.606051553,-4.838631998,Unstable,Liners
UAB044_W9D7,UAB044,5,Mageeibacillus_indolicus,8,2.645940009,-5.262012674,Unstable,Lgasseri
UAB096_W1D5,UAB096,1,Mageeibacillus_indolicus,8,2.679907827,-4.507239611,Unstable,NonLacto
UAB052_W4D2,UAB052,2,Mageeibacillus_indolicus,8,2.68173242,-5.356547324,Unstable,NonLacto
UAB010_W7D5,UAB010,4,Mageeibacillus_indolicus,8,2.694312646,-6.823908741,Unstable,Lcrispatus
UAB052_W8D3,UAB052,4,Mageeibacillus_indolicus,8,2.791533675,-4.37161107,Unstable,NonLacto
UAB044_W3D7,UAB044,2,Mageeibacillus_indolicus,8,2.837003321,-5.286509457,Unstable,Lgasseri
EM04_W1D7,EM04,1,Mageeibacillus_indolicus,8,2.862043673,-5.476253533,Stable,Ljensenii
UAB044_W1D7,UAB044,1,Mageeibacillus_indolicus,8,3.039511254,-6.26520017,Unstable,Lgasseri
AYAC02_W9D3,AYAC02,5,Mageeibacillus_indolicus,8,3.071586395,-6.562249437,Unstable,Lcrispatus
UAB122_W6D5,UAB122,4,Mageeibacillus_indolicus,8,3.231227278,-6.372634143,Unstable,Lcrispatus
AYAC02_W7D5,AYAC02,4,Mageeibacillus_indolicus,8,3.290105068,-5.634512015,Unstable,Lcrispatus
EM11_W3D6,EM11,2,Mageeibacillus_indolicus,8,3.587868934,-6.235823868,Stable,Lcrispatus
AYAC09_W1D7,AYAC09,1,Mageeibacillus_indolicus,8,3.591064607,-8,Stable,Lcrispatus
EM11_W9D7,EM11,5,Mageeibacillus_indolicus,8,3.773786445,-8,Stable,Lcrispatus
UAB093_W1D7,UAB093,1,Mageeibacillus_indolicus,8,3.931149486,-6.946921557,Stable,Lcrispatus
UAB093_W5D7,UAB093,3,Mageeibacillus_indolicus,8,4.210815948,-8,Stable,Lcrispatus
UAB093_W7D7,UAB093,4,Mageeibacillus_indolicus,8,4.300536791,-8,Stable,Lcrispatus
UAB129_W7D7,UAB129,4,Mageeibacillus_indolicus,8,4.882136744,-8,Unstable,NonLacto
EM11_W5D7,EM11,3,Mageeibacillus_indolicus,8,4.893694644,-8,Stable,Lcrispatus
UAB093_W4D2,UAB093,2,Mageeibacillus_indolicus,8,4.903968544,-8,Stable,Lcrispatus
UAB052_W1D5,UAB052,1,Mageeibacillus_indolicus,8,5.239801069,-8,Unstable,NonLacto
AYAC10_W9D5,AYAC10,5,Mageeibacillus_indolicus,8,5.280144314,-8,Stable,Lcrispatus
UAB093_W9D6,UAB093,5,Mageeibacillus_indolicus,8,5.293826438,-8,Stable,Lcrispatus
EM09_W6D7,EM09,3,Mageeibacillus_indolicus,8,5.346137814,-8.029653124,Unstable,Liners
UAB129_W10D2,UAB129,5,Mageeibacillus_indolicus,8,5.645654781,-8,Unstable,NonLacto
EM09_W4D4,EM09,2,Mageeibacillus_indolicus,8,5.934857454,-8,Unstable,Liners
UAB129_W3D3,UAB129,2,Mageeibacillus_indolicus,8,6.05584827,-8,Unstable,NonLacto
UAB122_W3D4,UAB122,2,Prevotella_amnii,9,-3.358612112,-1.206818984,Unstable,Lcrispatus
UAB021_W3D7,UAB021,2,Prevotella_amnii,9,-2.282108776,-0.952821261,Stable,NonLacto
UAB007_W7D7,UAB007,4,Prevotella_amnii,9,-1.575027184,-3.092534356,Unstable,Liners
AYAC03_W9D7,AYAC03,5,Prevotella_amnii,9,-1.559503773,-2.238163238,Unstable,NonLacto
UAB010_W5D6,UAB010,3,Prevotella_amnii,9,-1.519821623,-2.453784044,Unstable,Lcrispatus
UAB015_W3D1,UAB015,2,Prevotella_amnii,9,-1.478813142,-0.997030865,Unstable,NonLacto
UAB002_W7D7,UAB002,4,Prevotella_amnii,9,-1.120578711,-3.263471237,Unstable,Lcrispatus
UAB117_W9D6,UAB117,5,Prevotella_amnii,9,-1.058971992,-2.891066118,Stable,Liners
UAB052_W5D7,UAB052,3,Prevotella_amnii,9,-1.050496561,-2.044982099,Unstable,NonLacto
UAB022_W4D1,UAB022,2,Prevotella_amnii,9,-1.010537467,-0.616478178,Stable,NonLacto
AYAC09_W5D7,AYAC09,3,Prevotella_amnii,9,-0.93323077,-3.189397884,Stable,Lcrispatus
UAB129_W1D7,UAB129,1,Prevotella_amnii,9,-0.926363676,-1.940061971,Unstable,NonLacto
UAB077_W8D2,UAB077,4,Prevotella_amnii,9,-0.796441691,-1.584888936,Stable,NonLacto
UAB116_W9D6,UAB116,5,Prevotella_amnii,9,-0.623265121,-1.18505342,Stable,NonLacto
UAB060_W5D7,UAB060,3,Prevotella_amnii,9,-0.611264984,-0.897035572,Stable,NonLacto
UAB071_W5D7,UAB071,3,Prevotella_amnii,9,-0.608574521,-0.891945464,Stable,NonLacto
UAB060_W3D7,UAB060,2,Prevotella_amnii,9,-0.516684894,-0.459982171,Stable,NonLacto
UAB077_W3D1,UAB077,2,Prevotella_amnii,9,-0.442360286,-2.004669664,Stable,NonLacto
UAB007_W1D7,UAB007,1,Prevotella_amnii,9,-0.392131912,-3.480504086,Unstable,Liners
UAB010_W3D1,UAB010,2,Prevotella_amnii,9,-0.390198369,-4.158015195,Unstable,Lcrispatus
UAB082_W5D7,UAB082,3,Prevotella_amnii,9,-0.388771743,-2.387240931,Unstable,NonLacto
AYAC02_W1D7,AYAC02,1,Prevotella_amnii,9,-0.38239176,-3.878827681,Unstable,Lcrispatus
EM04_W3D7,EM04,2,Prevotella_amnii,9,-0.369919492,-3.316137399,Stable,Ljensenii
UAB119_W7D7,UAB119,4,Prevotella_amnii,9,-0.366393392,-3.415126247,Unstable,Lcrispatus
AYAC02_W3D1,AYAC02,2,Prevotella_amnii,9,-0.360954688,-3.683838775,Unstable,Lcrispatus
UAB122_W1D7,UAB122,1,Prevotella_amnii,9,-0.327981579,-4.457174573,Unstable,Lcrispatus
AYAC09_W7D4,AYAC09,4,Prevotella_amnii,9,-0.312602531,-2.220398098,Stable,Lcrispatus
UAB035_W3D6,UAB035,2,Prevotella_amnii,9,-0.296592576,-0.795975005,Unstable,NonLacto
AYAC03_W1D7,AYAC03,1,Prevotella_amnii,9,-0.284700783,-2.323149433,Unstable,NonLacto
UAB060_W1D6,UAB060,1,Prevotella_amnii,9,-0.204107876,-0.335787329,Stable,NonLacto
UAB015_W1D5,UAB015,1,Prevotella_amnii,9,-0.139033625,-0.912903064,Unstable,NonLacto
UAB082_W2D5,UAB082,1,Prevotella_amnii,9,-0.117249515,-1.729611481,Unstable,NonLacto
EM09_W8D5,EM09,4,Prevotella_amnii,9,-0.097605489,-0.597160735,Unstable,Liners
EM10_W3D2,EM10,2,Prevotella_amnii,9,-0.076805325,-3.36990891,Stable,Liners
UAB021_W5D7,UAB021,3,Prevotella_amnii,9,-0.056788913,-1.372837275,Stable,NonLacto
AYAC09_W9D7,AYAC09,5,Prevotella_amnii,9,-0.028149883,-4.621602099,Stable,Lcrispatus
UAB007_W9D7,UAB007,5,Prevotella_amnii,9,-0.022816674,-4.294136288,Unstable,Liners
UAB110_W3D7,UAB110,2,Prevotella_amnii,9,-0.015866344,-0.803119502,Unstable,NonLacto
UAB006_W9D7,UAB006,5,Prevotella_amnii,9,0.006619598,-1.728069546,Unstable,NonLacto
UAB015_W10D7,UAB015,5,Prevotella_amnii,9,0.044518582,-0.865966039,Unstable,NonLacto
UAB048_W9D7,UAB048,5,Prevotella_amnii,9,0.070017132,-3.426710561,Stable,NonLacto
UAB022_W2D1,UAB022,1,Prevotella_amnii,9,0.074937612,-0.842241543,Stable,NonLacto
AYAC10_W2D7,AYAC10,2,Prevotella_amnii,9,0.076392759,-3.907282863,Stable,Lcrispatus
AYAC05_W5D5,AYAC05,3,Prevotella_amnii,9,0.115194225,-2.703289628,Unstable,Liners
UAB082_W3D7,UAB082,2,Prevotella_amnii,9,0.130284055,-2.366408444,Unstable,NonLacto
UAB116_W4D6,UAB116,3,Prevotella_amnii,9,0.132720576,-0.733041649,Stable,NonLacto
AYAC05_W7D7,AYAC05,4,Prevotella_amnii,9,0.149577298,-3.996720462,Unstable,Liners
EM10_W8D7,EM10,5,Prevotella_amnii,9,0.152482696,-3.405735657,Stable,Liners
UAB096_W9D7,UAB096,5,Prevotella_amnii,9,0.154047706,-2.640858616,Unstable,NonLacto
UAB011_W9D7,UAB011,5,Prevotella_amnii,9,0.161916848,-2.531305225,Stable,Lgasseri
UAB011_W7D7,UAB011,4,Prevotella_amnii,9,0.191082427,-2.818982356,Stable,Lgasseri
UAB077_W1D7,UAB077,1,Prevotella_amnii,9,0.198404152,-2.568607123,Stable,NonLacto
UAB110_W6D2,UAB110,3,Prevotella_amnii,9,0.213078799,-1.320179399,Unstable,NonLacto
UAB007_W6D3,UAB007,3,Prevotella_amnii,9,0.23974392,-3.403220429,Unstable,Liners
EM11_W7D7,EM11,4,Prevotella_amnii,9,0.248009886,-5.474955193,Stable,Lcrispatus
UAB077_W5D7,UAB077,3,Prevotella_amnii,9,0.265849255,-2.755558596,Stable,NonLacto
UAB048_W1D7,UAB048,1,Prevotella_amnii,9,0.274013966,-3.815126942,Stable,NonLacto
UAB077_W9D7,UAB077,5,Prevotella_amnii,9,0.278357432,-2.70626652,Stable,NonLacto
UAB006_W2D2,UAB006,1,Prevotella_amnii,9,0.292557769,-2.874734797,Unstable,NonLacto
UAB116_W6D7,UAB116,4,Prevotella_amnii,9,0.296983152,-1.059433201,Stable,NonLacto
UAB071_W7D7,UAB071,4,Prevotella_amnii,9,0.312399681,-1.191737739,Stable,NonLacto
UAB106_W1D7,UAB106,1,Prevotella_amnii,9,0.315402205,-4.110138279,Stable,Ljensenii
UAB011_W7D1,UAB011,3,Prevotella_amnii,9,0.341842162,-3.003019263,Stable,Lgasseri
EM10_W4D7,EM10,3,Prevotella_amnii,9,0.347305314,-3.910525866,Stable,Liners
UAB116_W1D7,UAB116,1,Prevotella_amnii,9,0.350033941,-1.14593993,Stable,NonLacto
UAB035_W2D7,UAB035,1,Prevotella_amnii,9,0.358429647,-1.268194714,Unstable,NonLacto
UAB071_W1D7,UAB071,1,Prevotella_amnii,9,0.392477628,-1.101378743,Stable,NonLacto
UAB035_W5D7,UAB035,3,Prevotella_amnii,9,0.410701547,-1.537351232,Unstable,NonLacto
UAB035_W9D7,UAB035,5,Prevotella_amnii,9,0.441952499,-3.007444273,Unstable,NonLacto
EM10_W6D5,EM10,4,Prevotella_amnii,9,0.51716739,-3.701697233,Stable,Liners
AYAC05_W1D6,AYAC05,1,Prevotella_amnii,9,0.532676823,-3.266784272,Unstable,Liners
UAB015_W9D4,UAB015,4,Prevotella_amnii,9,0.558094269,-1.12854323,Unstable,NonLacto
UAB079_W2D2,UAB079,1,Prevotella_amnii,9,0.603907504,-2.632089729,Stable,NonLacto
UAB021_W8D3,UAB021,4,Prevotella_amnii,9,0.610181582,-1.717702971,Stable,NonLacto
UAB038_W2D2,UAB038,1,Prevotella_amnii,9,0.611587371,-2.556262756,Unstable,NonLacto
UAB071_W3D7,UAB071,2,Prevotella_amnii,9,0.655870756,-1.319791593,Stable,NonLacto
UAB048_W7D7,UAB048,4,Prevotella_amnii,9,0.659487603,-2.62789108,Stable,NonLacto
UAB044_W7D7,UAB044,4,Prevotella_amnii,9,0.671872928,-3.302565767,Unstable,Lgasseri
EM10_W1D7,EM10,1,Prevotella_amnii,9,0.684020005,-3.917106967,Stable,Liners
UAB006_W7D7,UAB006,4,Prevotella_amnii,9,0.700924538,-2.211342934,Unstable,NonLacto
UAB117_W8D1,UAB117,4,Prevotella_amnii,9,0.702266373,-4.978810701,Stable,Liners
UAB071_W10D2,UAB071,5,Prevotella_amnii,9,0.7258839,-1.502569225,Stable,NonLacto
UAB011_W1D7,UAB011,1,Prevotella_amnii,9,0.749895057,-3.611137141,Stable,Lgasseri
UAB002_W9D7,UAB002,5,Prevotella_amnii,9,0.75554961,-5.268411235,Unstable,Lcrispatus
UAB060_W7D7,UAB060,4,Prevotella_amnii,9,0.773882963,-2.36345965,Stable,NonLacto
UAB028_W7D7,UAB028,4,Prevotella_amnii,9,0.783633267,-3.125156518,Unstable,Lcrispatus
UAB106_W7D7,UAB106,4,Prevotella_amnii,9,0.790085918,-3.315032622,Stable,Ljensenii
UAB052_W10D2,UAB052,5,Prevotella_amnii,9,0.792199775,-2.991952841,Unstable,NonLacto
UAB011_W3D6,UAB011,2,Prevotella_amnii,9,0.796950809,-3.815700463,Stable,Lgasseri
UAB088_W4D1,UAB088,2,Prevotella_amnii,9,0.834182627,-3.616523947,Unstable,Liners
UAB119_W3D7,UAB119,2,Prevotella_amnii,9,0.83926258,-4.304518324,Unstable,Lcrispatus
AYAC09_W1D7,AYAC09,1,Prevotella_amnii,9,0.841328291,-5.55129368,Stable,Lcrispatus
UAB106_W3D7,UAB106,2,Prevotella_amnii,9,0.888478543,-3.785203821,Stable,Ljensenii
UAB106_W5D4,UAB106,3,Prevotella_amnii,9,0.909277961,-4.517126416,Stable,Ljensenii
UAB028_W5D5,UAB028,3,Prevotella_amnii,9,0.918701023,-3.463407472,Unstable,Lcrispatus
UAB119_W1D7,UAB119,1,Prevotella_amnii,9,0.936974507,-3.427230597,Unstable,Lcrispatus
UAB088_W10D1,UAB088,5,Prevotella_amnii,9,0.975502282,-3.631038483,Unstable,Liners
UAB117_W5D6,UAB117,3,Prevotella_amnii,9,0.98198207,-4.504455662,Stable,Liners
UAB044_W9D7,UAB044,5,Prevotella_amnii,9,0.994225774,-4.73754891,Unstable,Lgasseri
UAB038_W3D7,UAB038,2,Prevotella_amnii,9,0.997249139,-2.612975027,Unstable,NonLacto
AYAC03_W8D6,AYAC03,4,Prevotella_amnii,9,1.055990666,-4.850780887,Unstable,NonLacto
UAB082_W10D2,UAB082,5,Prevotella_amnii,9,1.072432457,-2.247455433,Unstable,NonLacto
AYAC05_W9D7,AYAC05,5,Prevotella_amnii,9,1.098774084,-3.238123258,Unstable,Liners
UAB117_W1D6,UAB117,1,Prevotella_amnii,9,1.143092264,-4.311580178,Stable,Liners
UAB079_W6D7,UAB079,3,Prevotella_amnii,9,1.157915926,-2.906690055,Stable,NonLacto
AYAC10_W1D7,AYAC10,1,Prevotella_amnii,9,1.177838108,-4.336299075,Stable,Lcrispatus
UAB022_W6D1,UAB022,3,Prevotella_amnii,9,1.187327139,-1.793548723,Stable,NonLacto
UAB110_W10D4,UAB110,5,Prevotella_amnii,9,1.22188753,-2.432204003,Unstable,NonLacto
EM09_W2D3,EM09,1,Prevotella_amnii,9,1.268937651,-2.334028788,Unstable,Liners
UAB088_W2D1,UAB088,1,Prevotella_amnii,9,1.290946798,-3.380849254,Unstable,Liners
UAB096_W7D3,UAB096,4,Prevotella_amnii,9,1.293375576,-3.995364844,Unstable,NonLacto
UAB022_W10D1,UAB022,5,Prevotella_amnii,9,1.331408089,-1.785622474,Stable,NonLacto
UAB079_W7D6,UAB079,4,Prevotella_amnii,9,1.372324009,-2.754294163,Stable,NonLacto
UAB122_W9D6,UAB122,5,Prevotella_amnii,9,1.39702573,-3.14609807,Unstable,Lcrispatus
UAB048_W3D7,UAB048,2,Prevotella_amnii,9,1.408570781,-3.836796868,Stable,NonLacto
UAB106_W9D7,UAB106,5,Prevotella_amnii,9,1.419925931,-3.687251579,Stable,Ljensenii
UAB028_W9D7,UAB028,5,Prevotella_amnii,9,1.422824426,-3.539005992,Unstable,Lcrispatus
UAB079_W3D7,UAB079,2,Prevotella_amnii,9,1.43233142,-3.085740959,Stable,NonLacto
